Program,question1,Module,Qn,Module_name,Response,Count,Question
RSSH,Q10_5,10,5,Diversity and Inclusion,Agree,4,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_5,10,5,Diversity and Inclusion,Disagree,0,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_5,10,5,Diversity and Inclusion,Somewhat Agree,5,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_5,10,5,Diversity and Inclusion,Somewhat Disagree,0,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_5,10,5,Diversity and Inclusion,Strongly Agree,2,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_5,10,5,Diversity and Inclusion,Strongly Disagree,0,5. Our organization actively seeks to eliminate biases and discrimination in its policies and practices.
RSSH,Q10_6,10,6,Diversity and Inclusion,Agree,6,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q10_6,10,6,Diversity and Inclusion,Disagree,0,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q10_6,10,6,Diversity and Inclusion,Somewhat Agree,2,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q10_6,10,6,Diversity and Inclusion,Somewhat Disagree,1,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q10_6,10,6,Diversity and Inclusion,Strongly Agree,2,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q10_6,10,6,Diversity and Inclusion,Strongly Disagree,0,"6. Overall, I believe our organization to be committed to supporting people of all backgrounds."
RSSH,Q11_1,11,1,Communication and Messaging,Agree,8,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_1,11,1,Communication and Messaging,Disagree,0,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_1,11,1,Communication and Messaging,Somewhat Agree,1,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_1,11,1,Communication and Messaging,Somewhat Disagree,0,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_1,11,1,Communication and Messaging,Strongly Agree,2,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_1,11,1,Communication and Messaging,Strongly Disagree,0,1. Our organization effectively communicates its services to key stakeholders/patients.
RSSH,Q11_2,11,2,Communication and Messaging,Agree,5,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_2,11,2,Communication and Messaging,Disagree,0,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_2,11,2,Communication and Messaging,Somewhat Agree,2,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_2,11,2,Communication and Messaging,Somewhat Disagree,1,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_2,11,2,Communication and Messaging,Strongly Agree,3,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_2,11,2,Communication and Messaging,Strongly Disagree,0,2. I believe that our marketing strategies are aligned with our organization's goals.
RSSH,Q11_3,11,3,Communication and Messaging,Agree,5,3. Communication within our organization is clear and transparent.
RSSH,Q11_3,11,3,Communication and Messaging,Disagree,0,3. Communication within our organization is clear and transparent.
RSSH,Q11_3,11,3,Communication and Messaging,Somewhat Agree,4,3. Communication within our organization is clear and transparent.
RSSH,Q11_3,11,3,Communication and Messaging,Somewhat Disagree,0,3. Communication within our organization is clear and transparent.
RSSH,Q11_3,11,3,Communication and Messaging,Strongly Agree,1,3. Communication within our organization is clear and transparent.
RSSH,Q11_3,11,3,Communication and Messaging,Strongly Disagree,1,3. Communication within our organization is clear and transparent.
RSSH,Q11_4,11,4,Communication and Messaging,Agree,6,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_4,11,4,Communication and Messaging,Disagree,0,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_4,11,4,Communication and Messaging,Somewhat Agree,1,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_4,11,4,Communication and Messaging,Somewhat Disagree,2,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_4,11,4,Communication and Messaging,Strongly Agree,2,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_4,11,4,Communication and Messaging,Strongly Disagree,0,4. Employees are informed about important organizational updates and changes in a timely manner.
RSSH,Q11_5,11,5,Communication and Messaging,Agree,10,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_5,11,5,Communication and Messaging,Disagree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_5,11,5,Communication and Messaging,Somewhat Agree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_5,11,5,Communication and Messaging,Somewhat Disagree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_5,11,5,Communication and Messaging,Strongly Agree,1,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_5,11,5,Communication and Messaging,Strongly Disagree,0,5. Our organization uses a variety of communication channels to reach different stakeholders effectively.
RSSH,Q11_6,11,6,Communication and Messaging,Agree,4,"6. Overall, our organization is good at communicating effectively."
RSSH,Q11_6,11,6,Communication and Messaging,Disagree,0,"6. Overall, our organization is good at communicating effectively."
RSSH,Q11_6,11,6,Communication and Messaging,Somewhat Agree,4,"6. Overall, our organization is good at communicating effectively."
RSSH,Q11_6,11,6,Communication and Messaging,Somewhat Disagree,0,"6. Overall, our organization is good at communicating effectively."
RSSH,Q11_6,11,6,Communication and Messaging,Strongly Agree,3,"6. Overall, our organization is good at communicating effectively."
RSSH,Q11_6,11,6,Communication and Messaging,Strongly Disagree,0,"6. Overall, our organization is good at communicating effectively."
RSSH,Q12_1,12,1,Outreach and Advocacy,Agree,7,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_1,12,1,Outreach and Advocacy,Disagree,0,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_1,12,1,Outreach and Advocacy,Somewhat Agree,1,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_1,12,1,Outreach and Advocacy,Somewhat Disagree,0,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_1,12,1,Outreach and Advocacy,Strongly Agree,3,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_1,12,1,Outreach and Advocacy,Strongly Disagree,0,1. Our organization actively supports causes and initiatives that align with its mission and values.
RSSH,Q12_2,12,2,Outreach and Advocacy,Agree,8,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_2,12,2,Outreach and Advocacy,Disagree,0,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_2,12,2,Outreach and Advocacy,Somewhat Agree,2,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_2,12,2,Outreach and Advocacy,Somewhat Disagree,0,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_2,12,2,Outreach and Advocacy,Strongly Agree,1,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_2,12,2,Outreach and Advocacy,Strongly Disagree,0,2. I feel that my organization takes a stand on important social and environmental issues.
RSSH,Q12_3,12,3,Outreach and Advocacy,Agree,7,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_3,12,3,Outreach and Advocacy,Disagree,0,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_3,12,3,Outreach and Advocacy,Somewhat Agree,2,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_3,12,3,Outreach and Advocacy,Somewhat Disagree,0,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_3,12,3,Outreach and Advocacy,Strongly Agree,2,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_3,12,3,Outreach and Advocacy,Strongly Disagree,0,3. Our organization engages in advocacy efforts that positively impact its industry or community.
RSSH,Q12_4,12,4,Outreach and Advocacy,Agree,7,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_4,12,4,Outreach and Advocacy,Disagree,0,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_4,12,4,Outreach and Advocacy,Somewhat Agree,1,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_4,12,4,Outreach and Advocacy,Somewhat Disagree,1,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_4,12,4,Outreach and Advocacy,Strongly Agree,2,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_4,12,4,Outreach and Advocacy,Strongly Disagree,0,4. I am encouraged to participate in advocacy activities on behalf of our organization.
RSSH,Q12_5,12,5,Outreach and Advocacy,Agree,7,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
RSSH,Q12_5,12,5,Outreach and Advocacy,Disagree,0,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
RSSH,Q12_5,12,5,Outreach and Advocacy,Somewhat Agree,2,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
RSSH,Q12_5,12,5,Outreach and Advocacy,Somewhat Disagree,0,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
RSSH,Q12_5,12,5,Outreach and Advocacy,Strongly Agree,2,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
RSSH,Q12_5,12,5,Outreach and Advocacy,Strongly Disagree,0,5. Our organization's advocacy efforts are well-received and respected by external stakeholders.
